t, ref_R, ref_th, Rv, thv
0.536800, 0.000000, 0.000000, 0.844496, -6.752727
0.536850, 0.000000, 0.000000, 0.844496, -6.752727
0.536850, 0.000000, 0.000000, 0.844496, -6.752727
0.536900, 0.000000, 0.000000, 0.844496, -6.752727
0.536900, 0.000000, 0.000000, 0.838215, -6.733126
0.536950, 0.000000, 0.000000, 0.838215, -6.733126
0.536950, 0.000000, 0.000000, 0.838215, -6.733126
0.537000, 0.000000, 0.000000, 0.838215, -6.733126
0.537000, 0.000000, 0.000000, 0.831955, -6.713952
0.537050, 0.000000, 0.000000, 0.831955, -6.713952
0.537050, 0.000000, 0.000000, 0.831955, -6.713952
0.537100, 0.000000, 0.000000, 0.831955, -6.713952
0.537100, 0.000000, 0.000000, 0.825714, -6.695197
0.537150, 0.000000, 0.000000, 0.825714, -6.695197
0.537150, 0.000000, 0.000000, 0.825714, -6.695197
0.537200, 0.000000, 0.000000, 0.825714, -6.695197
0.537200, 0.000000, 0.000000, 0.819493, -6.676854
0.537250, 0.000000, 0.000000, 0.819493, -6.676854
0.537250, 0.000000, 0.000000, 0.819493, -6.676854
0.537300, 0.000000, 0.000000, 0.819493, -6.676854
0.537300, 0.000000, 0.000000, 0.813295, -6.658916
0.537350, 0.000000, 0.000000, 0.813295, -6.658916
0.537350, 0.000000, 0.000000, 0.813295, -6.658916
0.537400, 0.000000, 0.000000, 0.813295, -6.658916
0.537400, 0.000000, 0.000000, 0.807117, -6.641375
0.537450, 0.000000, 0.000000, 0.807117, -6.641375
0.537450, 0.000000, 0.000000, 0.807117, -6.641375
0.537500, 0.000000, 0.000000, 0.807117, -6.641375
0.537500, 0.000000, 0.000000, 0.800962, -6.624225
0.537550, 0.000000, 0.000000, 0.800962, -6.624225
0.537550, 0.000000, 0.000000, 0.800962, -6.624225
0.537600, 0.000000, 0.000000, 0.800962, -6.624225
0.537600, 0.000000, 0.000000, 0.794830, -6.607460
0.537650, 0.000000, 0.000000, 0.794830, -6.607460
0.537650, 0.000000, 0.000000, 0.794830, -6.607460
0.537700, 0.000000, 0.000000, 0.794830, -6.607460
0.537700, 0.000000, 0.000000, 0.788721, -6.591074
0.537750, 0.000000, 0.000000, 0.788721, -6.591074
0.537750, 0.000000, 0.000000, 0.788721, -6.591074
0.537800, 0.000000, 0.000000, 0.788721, -6.591074
0.537800, 0.000000, 0.000000, 0.782610, -6.574960
0.537850, 0.000000, 0.000000, 0.782610, -6.574960
0.537850, 0.000000, 0.000000, 0.782610, -6.574960
0.537900, 0.000000, 0.000000, 0.782610, -6.574960
0.537900, 0.000000, 0.000000, 0.776397, -6.558707
0.537950, 0.000000, 0.000000, 0.776397, -6.558707
0.537950, 0.000000, 0.000000, 0.776397, -6.558707
0.538000, 0.000000, 0.000000, 0.776397, -6.558707
0.538000, 0.000000, 0.000000, 0.770204, -6.542796
0.538050, 0.000000, 0.000000, 0.770204, -6.542796
0.538050, 0.000000, 0.000000, 0.770204, -6.542796
0.538100, 0.000000, 0.000000, 0.770204, -6.542796
0.538100, 0.000000, 0.000000, 0.764031, -6.527221
0.538150, 0.000000, 0.000000, 0.764031, -6.527221
0.538150, 0.000000, 0.000000, 0.764031, -6.527221
0.538200, 0.000000, 0.000000, 0.764031, -6.527221
0.538200, 0.000000, 0.000000, 0.757879, -6.511979
0.538250, 0.000000, 0.000000, 0.757879, -6.511979
0.538250, 0.000000, 0.000000, 0.757879, -6.511979
0.538300, 0.000000, 0.000000, 0.757879, -6.511979
0.538300, 0.000000, 0.000000, 0.751748, -6.497062
0.538350, 0.000000, 0.000000, 0.751748, -6.497062
0.538350, 0.000000, 0.000000, 0.751748, -6.497062
0.538400, 0.000000, 0.000000, 0.751748, -6.497062
0.538400, 0.000000, 0.000000, 0.745639, -6.482467
0.538450, 0.000000, 0.000000, 0.745639, -6.482467
0.538450, 0.000000, 0.000000, 0.745639, -6.482467
0.538500, 0.000000, 0.000000, 0.745639, -6.482467
0.538500, 0.000000, 0.000000, 0.739552, -6.468189
0.538550, 0.000000, 0.000000, 0.739552, -6.468189
0.538550, 0.000000, 0.000000, 0.739552, -6.468189
0.538600, 0.000000, 0.000000, 0.739552, -6.468189
0.538600, 0.000000, 0.000000, 0.733489, -6.454221
0.538650, 0.000000, 0.000000, 0.733489, -6.454221
0.538650, 0.000000, 0.000000, 0.733489, -6.454221
0.538700, 0.000000, 0.000000, 0.733489, -6.454221
0.538700, 0.000000, 0.000000, 0.727449, -6.440559
0.538750, 0.000000, 0.000000, 0.727449, -6.440559
0.538750, 0.000000, 0.000000, 0.727449, -6.440559
0.538800, 0.000000, 0.000000, 0.727449, -6.440559
0.538800, 0.000000, 0.000000, 0.735548, -6.489090
0.538850, 0.000000, 0.000000, 0.735548, -6.489090
0.538850, 0.000000, 0.000000, 0.735548, -6.489090
0.538900, 0.000000, 0.000000, 0.735548, -6.489090
0.538900, 0.000000, 0.000000, 0.745962, -6.547205
0.538950, 0.000000, 0.000000, 0.745962, -6.547205
0.538950, 0.000000, 0.000000, 0.745962, -6.547205
0.539000, 0.000000, 0.000000, 0.745962, -6.547205
0.539000, 0.000000, 0.000000, 0.755812, -6.602114
0.539050, 0.000000, 0.000000, 0.755812, -6.602114
0.539050, 0.000000, 0.000000, 0.755812, -6.602114
0.539100, 0.000000, 0.000000, 0.755812, -6.602114
0.539100, 0.000000, 0.000000, 0.765122, -6.653973
0.539150, 0.000000, 0.000000, 0.765122, -6.653973
0.539150, 0.000000, 0.000000, 0.765122, -6.653973
0.539200, 0.000000, 0.000000, 0.765122, -6.653973
0.539200, 0.000000, 0.000000, 0.773915, -6.702931
0.539250, 0.000000, 0.000000, 0.773915, -6.702931
0.539250, 0.000000, 0.000000, 0.773915, -6.702931
0.539300, 0.000000, 0.000000, 0.773915, -6.702931
0.539300, 0.000000, 0.000000, 0.782213, -6.749131
0.539350, 0.000000, 0.000000, 0.782213, -6.749131
0.539350, 0.000000, 0.000000, 0.782213, -6.749131
0.539400, 0.000000, 0.000000, 0.782213, -6.749131
0.539400, 0.000000, 0.000000, 0.790037, -6.792708
0.539450, 0.000000, 0.000000, 0.790037, -6.792708
0.539450, 0.000000, 0.000000, 0.790037, -6.792708
0.539500, 0.000000, 0.000000, 0.790037, -6.792708
0.539500, 0.000000, 0.000000, 0.797408, -6.833790
0.539550, 0.000000, 0.000000, 0.797408, -6.833790
0.539550, 0.000000, 0.000000, 0.797408, -6.833790
0.539600, 0.000000, 0.000000, 0.797408, -6.833790
0.539600, 0.000000, 0.000000, 0.804345, -6.872500
0.539650, 0.000000, 0.000000, 0.804345, -6.872500
0.539650, 0.000000, 0.000000, 0.804345, -6.872500
0.539700, 0.000000, 0.000000, 0.804345, -6.872500
0.539700, 0.000000, 0.000000, 0.810865, -6.908953
0.539750, 0.000000, 0.000000, 0.810865, -6.908953
0.539750, 0.000000, 0.000000, 0.810865, -6.908953
0.539800, 0.000000, 0.000000, 0.810865, -6.908953
0.539800, 0.000000, 0.000000, 0.816986, -6.943262
0.539850, 0.000000, 0.000000, 0.816986, -6.943262
0.539850, 0.000000, 0.000000, 0.816986, -6.943262
0.539900, 0.000000, 0.000000, 0.816986, -6.943262
0.539900, 0.000000, 0.000000, 0.822726, -6.975533
0.539950, 0.000000, 0.000000, 0.822726, -6.975533
0.539950, 0.000000, 0.000000, 0.822726, -6.975533
0.540000, 0.000000, 0.000000, 0.822726, -6.975533
0.540000, 0.000000, 0.000000, 0.828099, -7.005867
0.540050, 0.000000, 0.000000, 0.828099, -7.005867
0.540050, 0.000000, 0.000000, 0.828099, -7.005867
0.540100, 0.000000, 0.000000, 0.828099, -7.005867
0.540100, 0.000000, 0.000000, 0.833120, -7.034360
0.540150, 0.000000, 0.000000, 0.833120, -7.034360
0.540150, 0.000000, 0.000000, 0.833120, -7.034360
0.540200, 0.000000, 0.000000, 0.833120, -7.034360
0.540200, 0.000000, 0.000000, 0.837805, -7.061103
0.540250, 0.000000, 0.000000, 0.837805, -7.061103
0.540250, 0.000000, 0.000000, 0.837805, -7.061103
0.540300, 0.000000, 0.000000, 0.837805, -7.061103
0.540300, 0.000000, 0.000000, 0.842166, -7.086182
0.540350, 0.000000, 0.000000, 0.842166, -7.086182
0.540350, 0.000000, 0.000000, 0.842166, -7.086182
0.540400, 0.000000, 0.000000, 0.842166, -7.086182
0.540400, 0.000000, 0.000000, 0.846217, -7.109679
0.540450, 0.000000, 0.000000, 0.846217, -7.109679
0.540450, 0.000000, 0.000000, 0.846217, -7.109679
0.540500, 0.000000, 0.000000, 0.846217, -7.109679
0.540500, 0.000000, 0.000000, 0.849971, -7.131673
0.540550, 0.000000, 0.000000, 0.849971, -7.131673
0.540550, 0.000000, 0.000000, 0.849971, -7.131673
0.540600, 0.000000, 0.000000, 0.849971, -7.131673
0.540600, 0.000000, 0.000000, 0.853438, -7.152240
0.540650, 0.000000, 0.000000, 0.853438, -7.152240
0.540650, 0.000000, 0.000000, 0.853438, -7.152240
0.540700, 0.000000, 0.000000, 0.853438, -7.152240
0.540700, 0.000000, 0.000000, 0.856628, -7.171475
0.540750, 0.000000, 0.000000, 0.856628, -7.171475
0.540750, 0.000000, 0.000000, 0.856628, -7.171475
0.540800, 0.000000, 0.000000, 0.856628, -7.171475
0.540800, 0.000000, 0.000000, 0.859551, -7.189443
0.540850, 0.000000, 0.000000, 0.859551, -7.189443
0.540850, 0.000000, 0.000000, 0.859551, -7.189443
0.540900, 0.000000, 0.000000, 0.859551, -7.189443
0.540900, 0.000000, 0.000000, 0.862219, -7.206204
0.540950, 0.000000, 0.000000, 0.862219, -7.206204
0.540950, 0.000000, 0.000000, 0.862219, -7.206204
0.541000, 0.000000, 0.000000, 0.862219, -7.206204
0.541000, 0.000000, 0.000000, 0.864641, -7.221817
0.541050, 0.000000, 0.000000, 0.864641, -7.221817
0.541050, 0.000000, 0.000000, 0.864641, -7.221817
0.541100, 0.000000, 0.000000, 0.864641, -7.221817
0.541100, 0.000000, 0.000000, 0.866826, -7.236338
0.541150, 0.000000, 0.000000, 0.866826, -7.236338
0.541150, 0.000000, 0.000000, 0.866826, -7.236338
0.541200, 0.000000, 0.000000, 0.866826, -7.236338
0.541200, 0.000000, 0.000000, 0.868784, -7.249822
0.541250, 0.000000, 0.000000, 0.868784, -7.249822
0.541250, 0.000000, 0.000000, 0.868784, -7.249822
0.541300, 0.000000, 0.000000, 0.868784, -7.249822
0.541300, 0.000000, 0.000000, 0.870524, -7.262320
0.541350, 0.000000, 0.000000, 0.870524, -7.262320
0.541350, 0.000000, 0.000000, 0.870524, -7.262320
0.541400, 0.000000, 0.000000, 0.870524, -7.262320
0.541400, 0.000000, 0.000000, 0.872053, -7.273880
0.541450, 0.000000, 0.000000, 0.872053, -7.273880
0.541450, 0.000000, 0.000000, 0.872053, -7.273880
0.541500, 0.000000, 0.000000, 0.872053, -7.273880
0.541500, 0.000000, 0.000000, 0.873380, -7.284549
0.541550, 0.000000, 0.000000, 0.873380, -7.284549
0.541550, 0.000000, 0.000000, 0.873380, -7.284549
0.541600, 0.000000, 0.000000, 0.873380, -7.284549
0.541600, 0.000000, 0.000000, 0.874513, -7.294371
0.541650, 0.000000, 0.000000, 0.874513, -7.294371
0.541650, 0.000000, 0.000000, 0.874513, -7.294371
0.541700, 0.000000, 0.000000, 0.874513, -7.294371
0.541700, 0.000000, 0.000000, 0.875458, -7.303386
0.541750, 0.000000, 0.000000, 0.875458, -7.303386
0.541750, 0.000000, 0.000000, 0.875458, -7.303386
0.541800, 0.000000, 0.000000, 0.875458, -7.303386
0.541800, 0.000000, 0.000000, 0.876225, -7.311623
0.541850, 0.000000, 0.000000, 0.876225, -7.311623
0.541850, 0.000000, 0.000000, 0.876225, -7.311623
0.541900, 0.000000, 0.000000, 0.876225, -7.311623
0.541900, 0.000000, 0.000000, 0.876821, -7.319123
0.541950, 0.000000, 0.000000, 0.876821, -7.319123
0.541950, 0.000000, 0.000000, 0.876821, -7.319123
0.542000, 0.000000, 0.000000, 0.876821, -7.319123
0.542000, 0.000000, 0.000000, 0.877250, -7.325923
0.542050, 0.000000, 0.000000, 0.877250, -7.325923
0.542050, 0.000000, 0.000000, 0.877250, -7.325923
0.542100, 0.000000, 0.000000, 0.877250, -7.325923
0.542100, 0.000000, 0.000000, 0.877520, -7.332059
0.542150, 0.000000, 0.000000, 0.877520, -7.332059
0.542150, 0.000000, 0.000000, 0.877520, -7.332059
0.542200, 0.000000, 0.000000, 0.877520, -7.332059
0.542200, 0.000000, 0.000000, 0.877636, -7.337566
0.542250, 0.000000, 0.000000, 0.877636, -7.337566
0.542250, 0.000000, 0.000000, 0.877636, -7.337566
0.542300, 0.000000, 0.000000, 0.877636, -7.337566
0.542300, 0.000000, 0.000000, 0.877604, -7.342477
0.542350, 0.000000, 0.000000, 0.877604, -7.342477
0.542350, 0.000000, 0.000000, 0.877604, -7.342477
0.542400, 0.000000, 0.000000, 0.877604, -7.342477
0.542400, 0.000000, 0.000000, 0.877430, -7.346822
0.542450, 0.000000, 0.000000, 0.877430, -7.346822
0.542450, 0.000000, 0.000000, 0.877430, -7.346822
0.542500, 0.000000, 0.000000, 0.877430, -7.346822
0.542500, 0.000000, 0.000000, 0.877118, -7.350632
0.542550, 0.000000, 0.000000, 0.877118, -7.350632
0.542550, 0.000000, 0.000000, 0.877118, -7.350632
0.542600, 0.000000, 0.000000, 0.877118, -7.350632
0.542600, 0.000000, 0.000000, 0.876674, -7.353934
0.542650, 0.000000, 0.000000, 0.876674, -7.353934
0.542650, 0.000000, 0.000000, 0.876674, -7.353934
0.542700, 0.000000, 0.000000, 0.876674, -7.353934
0.542700, 0.000000, 0.000000, 0.876102, -7.356756
0.542750, 0.000000, 0.000000, 0.876102, -7.356756
0.542750, 0.000000, 0.000000, 0.876102, -7.356756
0.542800, 0.000000, 0.000000, 0.876102, -7.356756
0.542800, 0.000000, 0.000000, 0.875407, -7.359122
0.542850, 0.000000, 0.000000, 0.875407, -7.359122
0.542850, 0.000000, 0.000000, 0.875407, -7.359122
0.542900, 0.000000, 0.000000, 0.875407, -7.359122
0.542900, 0.000000, 0.000000, 0.874593, -7.361059
0.542950, 0.000000, 0.000000, 0.874593, -7.361059
0.542950, 0.000000, 0.000000, 0.874593, -7.361059
0.543000, 0.000000, 0.000000, 0.874593, -7.361059
0.543000, 0.000000, 0.000000, 0.873665, -7.362587
0.543050, 0.000000, 0.000000, 0.873665, -7.362587
0.543050, 0.000000, 0.000000, 0.873665, -7.362587
0.543100, 0.000000, 0.000000, 0.873665, -7.362587
0.543100, 0.000000, 0.000000, 0.872626, -7.363731
0.543150, 0.000000, 0.000000, 0.872626, -7.363731
0.543150, 0.000000, 0.000000, 0.872626, -7.363731
0.543200, 0.000000, 0.000000, 0.872626, -7.363731
0.543200, 0.000000, 0.000000, 0.871480, -7.364510
0.543250, 0.000000, 0.000000, 0.871480, -7.364510
0.543250, 0.000000, 0.000000, 0.871480, -7.364510
0.543300, 0.000000, 0.000000, 0.871480, -7.364510
0.543300, 0.000000, 0.000000, 0.870231, -7.364945
0.543350, 0.000000, 0.000000, 0.870231, -7.364945
0.543350, 0.000000, 0.000000, 0.870231, -7.364945
0.543400, 0.000000, 0.000000, 0.870231, -7.364945
0.543400, 0.000000, 0.000000, 0.868883, -7.365055
0.543450, 0.000000, 0.000000, 0.868883, -7.365055
0.543450, 0.000000, 0.000000, 0.868883, -7.365055
0.543500, 0.000000, 0.000000, 0.868883, -7.365055
0.543500, 0.000000, 0.000000, 0.867439, -7.364858
0.543550, 0.000000, 0.000000, 0.867439, -7.364858
0.543550, 0.000000, 0.000000, 0.867439, -7.364858
0.543600, 0.000000, 0.000000, 0.867439, -7.364858
0.543600, 0.000000, 0.000000, 0.865902, -7.364370
0.543650, 0.000000, 0.000000, 0.865902, -7.364370
0.543650, 0.000000, 0.000000, 0.865902, -7.364370
0.543700, 0.000000, 0.000000, 0.865902, -7.364370
0.543700, 0.000000, 0.000000, 0.864276, -7.363610
0.543750, 0.000000, 0.000000, 0.864276, -7.363610
0.543750, 0.000000, 0.000000, 0.864276, -7.363610
0.543800, 0.000000, 0.000000, 0.864276, -7.363610
0.543800, 0.000000, 0.000000, 0.862563, -7.362591
0.543850, 0.000000, 0.000000, 0.862563, -7.362591
0.543850, 0.000000, 0.000000, 0.862563, -7.362591
0.543900, 0.000000, 0.000000, 0.862563, -7.362591
0.543900, 0.000000, 0.000000, 0.860767, -7.361330
0.543950, 0.000000, 0.000000, 0.860767, -7.361330
0.543950, 0.000000, 0.000000, 0.860767, -7.361330
0.544000, 0.000000, 0.000000, 0.860767, -7.361330
0.544000, 0.000000, 0.000000, 0.858890, -7.359838
0.544050, 0.000000, 0.000000, 0.858890, -7.359838
0.544050, 0.000000, 0.000000, 0.858890, -7.359838
0.544100, 0.000000, 0.000000, 0.858890, -7.359838
0.544100, 0.000000, 0.000000, 0.856936, -7.358126
0.544150, 0.000000, 0.000000, 0.856936, -7.358126
0.544150, 0.000000, 0.000000, 0.856936, -7.358126
0.544200, 0.000000, 0.000000, 0.856936, -7.358126
0.544200, 0.000000, 0.000000, 0.854906, -7.356211
0.544250, 0.000000, 0.000000, 0.854906, -7.356211
0.544250, 0.000000, 0.000000, 0.854906, -7.356211
0.544300, 0.000000, 0.000000, 0.854906, -7.356211
0.544300, 0.000000, 0.000000, 0.852803, -7.354106
0.544350, 0.000000, 0.000000, 0.852803, -7.354106
0.544350, 0.000000, 0.000000, 0.852803, -7.354106
0.544400, 0.000000, 0.000000, 0.852803, -7.354106
0.544400, 0.000000, 0.000000, 0.850630, -7.351822
0.544450, 0.000000, 0.000000, 0.850630, -7.351822
0.544450, 0.000000, 0.000000, 0.850630, -7.351822
0.544500, 0.000000, 0.000000, 0.850630, -7.351822
0.544500, 0.000000, 0.000000, 0.848389, -7.349370
0.544550, 0.000000, 0.000000, 0.848389, -7.349370
0.544550, 0.000000, 0.000000, 0.848389, -7.349370
0.544600, 0.000000, 0.000000, 0.848389, -7.349370
0.544600, 0.000000, 0.000000, 0.846082, -7.346760
0.544650, 0.000000, 0.000000, 0.846082, -7.346760
0.544650, 0.000000, 0.000000, 0.846082, -7.346760
0.544700, 0.000000, 0.000000, 0.846082, -7.346760
0.544700, 0.000000, 0.000000, 0.843711, -7.344003
0.544750, 0.000000, 0.000000, 0.843711, -7.344003
0.544750, 0.000000, 0.000000, 0.843711, -7.344003
0.544800, 0.000000, 0.000000, 0.843711, -7.344003
0.544800, 0.000000, 0.000000, 0.841279, -7.341108
0.544850, 0.000000, 0.000000, 0.841279, -7.341108
0.544850, 0.000000, 0.000000, 0.841279, -7.341108
0.544900, 0.000000, 0.000000, 0.841279, -7.341108
0.544900, 0.000000, 0.000000, 0.838787, -7.338083
0.544950, 0.000000, 0.000000, 0.838787, -7.338083
0.544950, 0.000000, 0.000000, 0.838787, -7.338083
0.545000, 0.000000, 0.000000, 0.838787, -7.338083
0.545000, 0.000000, 0.000000, 0.836237, -7.334937
0.545050, 0.000000, 0.000000, 0.836237, -7.334937
0.545050, 0.000000, 0.000000, 0.836237, -7.334937
0.545100, 0.000000, 0.000000, 0.836237, -7.334937
0.545100, 0.000000, 0.000000, 0.833632, -7.331678
0.545150, 0.000000, 0.000000, 0.833632, -7.331678
0.545150, 0.000000, 0.000000, 0.833632, -7.331678
0.545200, 0.000000, 0.000000, 0.833632, -7.331678
0.545200, 0.000000, 0.000000, 0.830973, -7.328314
0.545250, 0.000000, 0.000000, 0.830973, -7.328314
0.545250, 0.000000, 0.000000, 0.830973, -7.328314
0.545300, 0.000000, 0.000000, 0.830973, -7.328314
0.545300, 0.000000, 0.000000, 0.828262, -7.324851
0.545350, 0.000000, 0.000000, 0.828262, -7.324851
0.545350, 0.000000, 0.000000, 0.828262, -7.324851
0.545400, 0.000000, 0.000000, 0.828262, -7.324851
0.545400, 0.000000, 0.000000, 0.825500, -7.321298
0.545450, 0.000000, 0.000000, 0.825500, -7.321298
0.545450, 0.000000, 0.000000, 0.825500, -7.321298
0.545500, 0.000000, 0.000000, 0.825500, -7.321298
0.545500, 0.000000, 0.000000, 0.822689, -7.317660
0.545550, 0.000000, 0.000000, 0.822689, -7.317660
0.545550, 0.000000, 0.000000, 0.822689, -7.317660
0.545600, 0.000000, 0.000000, 0.822689, -7.317660
0.545600, 0.000000, 0.000000, 0.819832, -7.313943
0.545650, 0.000000, 0.000000, 0.819832, -7.313943
0.545650, 0.000000, 0.000000, 0.819832, -7.313943
0.545700, 0.000000, 0.000000, 0.819832, -7.313943
0.545700, 0.000000, 0.000000, 0.816928, -7.310154
0.545750, 0.000000, 0.000000, 0.816928, -7.310154
0.545750, 0.000000, 0.000000, 0.816928, -7.310154
0.545800, 0.000000, 0.000000, 0.816928, -7.310154
0.545800, 0.000000, 0.000000, 0.813981, -7.306298
0.545850, 0.000000, 0.000000, 0.813981, -7.306298
0.545850, 0.000000, 0.000000, 0.813981, -7.306298
0.545900, 0.000000, 0.000000, 0.813981, -7.306298
0.545900, 0.000000, 0.000000, 0.810991, -7.302380
0.545950, 0.000000, 0.000000, 0.810991, -7.302380
0.545950, 0.000000, 0.000000, 0.810991, -7.302380
0.546000, 0.000000, 0.000000, 0.810991, -7.302380
0.546000, 0.000000, 0.000000, 0.807959, -7.298405
0.546050, 0.000000, 0.000000, 0.807959, -7.298405
0.546050, 0.000000, 0.000000, 0.807959, -7.298405
0.546100, 0.000000, 0.000000, 0.807959, -7.298405
0.546100, 0.000000, 0.000000, 0.804887, -7.294378
0.546150, 0.000000, 0.000000, 0.804887, -7.294378
0.546150, 0.000000, 0.000000, 0.804887, -7.294378
0.546200, 0.000000, 0.000000, 0.804887, -7.294378
0.546200, 0.000000, 0.000000, 0.801777, -7.290303
0.546250, 0.000000, 0.000000, 0.801777, -7.290303
0.546250, 0.000000, 0.000000, 0.801777, -7.290303
0.546300, 0.000000, 0.000000, 0.801777, -7.290303
0.546300, 0.000000, 0.000000, 0.798630, -7.286185
0.546350, 0.000000, 0.000000, 0.798630, -7.286185
0.546350, 0.000000, 0.000000, 0.798630, -7.286185
0.546400, 0.000000, 0.000000, 0.798630, -7.286185
0.546400, 0.000000, 0.000000, 0.795446, -7.282027
0.546450, 0.000000, 0.000000, 0.795446, -7.282027
0.546450, 0.000000, 0.000000, 0.795446, -7.282027
0.546500, 0.000000, 0.000000, 0.795446, -7.282027
0.546500, 0.000000, 0.000000, 0.792228, -7.277833
0.546550, 0.000000, 0.000000, 0.792228, -7.277833
0.546550, 0.000000, 0.000000, 0.792228, -7.277833
0.546600, 0.000000, 0.000000, 0.792228, -7.277833
0.546600, 0.000000, 0.000000, 0.788976, -7.273608
0.546650, 0.000000, 0.000000, 0.788976, -7.273608
0.546650, 0.000000, 0.000000, 0.788976, -7.273608
0.546700, 0.000000, 0.000000, 0.788976, -7.273608
0.546700, 0.000000, 0.000000, 0.785691, -7.269353
0.546750, 0.000000, 0.000000, 0.785691, -7.269353
0.546750, 0.000000, 0.000000, 0.785691, -7.269353
0.546800, 0.000000, 0.000000, 0.785691, -7.269353
0.546800, 0.000000, 0.000000, 0.782374, -7.265072
0.546850, 0.000000, 0.000000, 0.782374, -7.265072
0.546850, 0.000000, 0.000000, 0.782374, -7.265072
0.546900, 0.000000, 0.000000, 0.782374, -7.265072
0.546900, 0.000000, 0.000000, 0.779028, -7.260768
0.546950, 0.000000, 0.000000, 0.779028, -7.260768
0.546950, 0.000000, 0.000000, 0.779028, -7.260768
0.547000, 0.000000, 0.000000, 0.779028, -7.260768
0.547000, 0.000000, 0.000000, 0.775652, -7.256444
0.547050, 0.000000, 0.000000, 0.775652, -7.256444
0.547050, 0.000000, 0.000000, 0.775652, -7.256444
0.547100, 0.000000, 0.000000, 0.775652, -7.256444
0.547100, 0.000000, 0.000000, 0.772247, -7.252102
0.547150, 0.000000, 0.000000, 0.772247, -7.252102
0.547150, 0.000000, 0.000000, 0.772247, -7.252102
0.547200, 0.000000, 0.000000, 0.772247, -7.252102
0.547200, 0.000000, 0.000000, 0.768815, -7.247744
0.547250, 0.000000, 0.000000, 0.768815, -7.247744
