t, r_des, r_curr,pos_mot, vel_mot, acc_mot, DOB, dist
0.378000, 0.250000 , 0.000000, 0.523484, 0.024162, -0.009622, 0.459917, 0.459917
0.378100, 0.250000 , 0.000000, 0.523482, 0.024153, -0.009693, 0.463493, 0.463493
0.378200, 0.250000 , 0.000000, 0.523480, 0.024143, -0.009762, 0.467067, 0.467067
0.378300, 0.250000 , 0.000000, 0.523478, 0.024133, -0.009831, 0.470638, 0.470638
0.378400, 0.250000 , 0.000000, 0.523476, 0.024123, -0.009900, 0.474208, 0.474208
0.378500, 0.250000 , 0.000000, 0.523474, 0.024113, -0.009968, 0.477775, 0.477775
0.378600, 0.250000 , 0.000000, 0.523472, 0.024103, -0.010036, 0.481340, 0.481340
0.378700, 0.250000 , 0.000000, 0.523470, 0.024093, -0.010103, 0.484903, 0.484903
0.378800, 0.250000 , 0.000000, 0.523468, 0.024083, -0.010170, 0.488463, 0.488463
0.378900, 0.250000 , 0.000000, 0.523465, 0.024072, -0.010236, 0.492022, 0.492022
0.379000, 0.250000 , 0.000000, 0.523463, 0.024062, -0.010302, 0.495578, 0.495578
0.379100, 0.250000 , 0.000000, 0.523461, 0.024052, -0.010368, 0.499132, 0.499132
0.379200, 0.250000 , 0.000000, 0.523459, 0.024041, -0.010433, 0.502683, 0.502683
0.379300, 0.250000 , 0.000000, 0.523457, 0.024031, -0.010497, 0.506233, 0.506233
0.379400, 0.250000 , 0.000000, 0.523455, 0.024020, -0.010561, 0.509780, 0.509780
0.379500, 0.250000 , 0.000000, 0.523453, 0.024009, -0.010625, 0.513325, 0.513325
0.379600, 0.250000 , 0.000000, 0.523451, 0.023999, -0.010688, 0.516867, 0.516867
0.379700, 0.250000 , 0.000000, 0.523449, 0.023988, -0.010751, 0.520408, 0.520408
0.379800, 0.250000 , 0.000000, 0.523447, 0.023977, -0.010813, 0.523946, 0.523946
0.379900, 0.250000 , 0.000000, 0.523445, 0.023966, -0.010875, 0.527481, 0.527481
0.380000, 0.250000 , 0.000000, 0.523443, 0.023955, -0.010936, 0.531015, 0.531015
0.380100, 0.250000 , 0.000000, 0.523441, 0.023944, -0.010997, 0.534546, 0.534546
0.380200, 0.250000 , 0.000000, 0.523439, 0.023933, -0.011058, 0.538075, 0.538075
0.380300, 0.250000 , 0.000000, 0.523437, 0.023922, -0.011118, 0.541602, 0.541602
0.380400, 0.250000 , 0.000000, 0.523435, 0.023911, -0.011178, 0.545126, 0.545126
0.380500, 0.250000 , 0.000000, 0.523433, 0.023899, -0.011237, 0.548648, 0.548648
0.380600, 0.250000 , 0.000000, 0.523431, 0.023888, -0.011296, 0.552168, 0.552168
0.380700, 0.250000 , 0.000000, 0.523429, 0.023877, -0.011354, 0.555685, 0.555685
0.380800, 0.250000 , 0.000000, 0.523427, 0.023865, -0.011412, 0.559200, 0.559200
0.380900, 0.250000 , 0.000000, 0.523425, 0.023854, -0.011470, 0.562713, 0.562713
0.381000, 0.250000 , 0.000000, 0.523423, 0.023842, -0.011527, 0.566223, 0.566223
0.381100, 0.250000 , 0.000000, 0.523421, 0.023831, -0.011584, 0.569731, 0.569731
0.381200, 0.250000 , 0.000000, 0.523418, 0.023819, -0.011640, 0.573237, 0.573237
0.381300, 0.250000 , 0.000000, 0.523416, 0.023807, -0.011696, 0.576740, 0.576740
0.381400, 0.250000 , 0.000000, 0.523414, 0.023795, -0.011752, 0.580241, 0.580241
0.381500, 0.250000 , 0.000000, 0.523412, 0.023784, -0.011807, 0.583740, 0.583740
0.381600, 0.250000 , 0.000000, 0.523410, 0.023772, -0.011862, 0.587236, 0.587236
0.381700, 0.250000 , 0.000000, 0.523408, 0.023760, -0.011916, 0.590730, 0.590730
0.381800, 0.250000 , 0.000000, 0.523406, 0.023748, -0.011970, 0.594222, 0.594222
0.381900, 0.250000 , 0.000000, 0.523404, 0.023736, -0.012024, 0.597711, 0.597711
0.382000, 0.250000 , 0.000000, 0.523402, 0.023724, -0.012077, 0.601198, 0.601198
0.382100, 0.250000 , 0.000000, 0.523400, 0.023711, -0.012130, 0.604682, 0.604682
0.382200, 0.250000 , 0.000000, 0.523398, 0.023699, -0.012182, 0.608165, 0.608165
0.382300, 0.250000 , 0.000000, 0.523396, 0.023687, -0.012234, 0.611644, 0.611644
0.382400, 0.250000 , 0.000000, 0.523394, 0.023675, -0.012286, 0.615121, 0.615121
0.382500, 0.250000 , 0.000000, 0.523392, 0.023662, -0.012337, 0.618596, 0.618596
0.382600, 0.250000 , 0.000000, 0.523390, 0.023650, -0.012388, 0.622069, 0.622069
0.382700, 0.250000 , 0.000000, 0.523388, 0.023637, -0.012439, 0.625539, 0.625539
0.382800, 0.250000 , 0.000000, 0.523386, 0.023625, -0.012489, 0.629007, 0.629007
0.382900, 0.250000 , 0.000000, 0.523384, 0.023612, -0.012539, 0.632472, 0.632472
0.383000, 0.250000 , 0.000000, 0.523382, 0.023600, -0.012589, 0.635935, 0.635935
0.383100, 0.250000 , 0.000000, 0.523380, 0.023587, -0.012638, 0.639395, 0.639395
0.383200, 0.250000 , 0.000000, 0.523378, 0.023574, -0.012687, 0.642853, 0.642853
0.383300, 0.250000 , 0.000000, 0.523376, 0.023562, -0.012735, 0.646309, 0.646309
0.383400, 0.250000 , 0.000000, 0.523374, 0.023549, -0.012783, 0.649762, 0.649762
0.383500, 0.250000 , 0.000000, 0.523372, 0.023536, -0.012831, 0.653213, 0.653213
0.383600, 0.250000 , 0.000000, 0.523370, 0.023523, -0.012878, 0.656661, 0.656661
0.383700, 0.250000 , 0.000000, 0.523368, 0.023510, -0.012925, 0.660107, 0.660107
0.383800, 0.250000 , 0.000000, 0.523366, 0.023497, -0.012972, 0.663550, 0.663550
0.383900, 0.250000 , 0.000000, 0.523364, 0.023484, -0.013018, 0.666991, 0.666991
0.384000, 0.250000 , 0.000000, 0.523362, 0.023471, -0.013064, 0.670429, 0.670429
0.384100, 0.250000 , 0.000000, 0.523360, 0.023458, -0.013110, 0.673865, 0.673865
0.384200, 0.250000 , 0.000000, 0.523358, 0.023445, -0.013156, 0.677299, 0.677299
0.384300, 0.250000 , 0.000000, 0.523356, 0.023431, -0.013201, 0.680730, 0.680730
0.384400, 0.250000 , 0.000000, 0.523354, 0.023418, -0.013245, 0.684158, 0.684158
0.384500, 0.250000 , 0.000000, 0.523352, 0.023405, -0.013290, 0.687584, 0.687584
0.384600, 0.250000 , 0.000000, 0.523350, 0.023391, -0.013334, 0.691008, 0.691008
0.384700, 0.250000 , 0.000000, 0.523348, 0.023378, -0.013378, 0.694429, 0.694429
0.384800, 0.250000 , 0.000000, 0.523346, 0.023365, -0.013421, 0.697848, 0.697848
0.384900, 0.250000 , 0.000000, 0.523344, 0.023351, -0.013464, 0.701264, 0.701264
0.385000, 0.250000 , 0.000000, 0.523342, 0.023338, -0.013507, 0.704677, 0.704677
0.385100, 0.250000 , 0.000000, 0.523340, 0.023324, -0.013550, 0.708089, 0.708089
0.385200, 0.250000 , 0.000000, 0.523338, 0.023310, -0.013592, 0.711497, 0.711497
0.385300, 0.250000 , 0.000000, 0.523336, 0.023297, -0.013634, 0.714903, 0.714903
0.385400, 0.250000 , 0.000000, 0.523334, 0.023283, -0.013676, 0.718307, 0.718307
0.385500, 0.250000 , 0.000000, 0.523332, 0.023269, -0.013717, 0.721708, 0.721708
0.385600, 0.250000 , 0.000000, 0.523330, 0.023255, -0.013758, 0.725107, 0.725107
0.385700, 0.250000 , 0.000000, 0.523328, 0.023242, -0.013799, 0.728503, 0.728503
0.385800, 0.250000 , 0.000000, 0.523326, 0.023228, -0.013839, 0.731896, 0.731896
0.385900, 0.250000 , 0.000000, 0.523324, 0.023214, -0.013879, 0.735287, 0.735287
0.386000, 0.250000 , 0.000000, 0.523323, 0.023200, -0.013919, 0.738676, 0.738676
0.386100, 0.250000 , 0.000000, 0.523321, 0.023186, -0.013959, 0.742062, 0.742062
0.386200, 0.250000 , 0.000000, 0.523319, 0.023172, -0.013998, 0.745445, 0.745445
0.386300, 0.250000 , 0.000000, 0.523317, 0.023158, -0.014037, 0.748826, 0.748826
0.386400, 0.250000 , 0.000000, 0.523315, 0.023144, -0.014076, 0.752204, 0.752204
0.386500, 0.250000 , 0.000000, 0.523313, 0.023130, -0.014115, 0.755580, 0.755580
0.386600, 0.250000 , 0.000000, 0.523311, 0.023115, -0.014153, 0.758953, 0.758953
0.386700, 0.250000 , 0.000000, 0.523309, 0.023101, -0.014191, 0.762324, 0.762324
0.386800, 0.250000 , 0.000000, 0.523307, 0.023087, -0.014229, 0.765692, 0.765692
0.386900, 0.250000 , 0.000000, 0.523305, 0.023073, -0.014266, 0.769057, 0.769057
0.387000, 0.250000 , 0.000000, 0.523303, 0.023058, -0.014303, 0.772420, 0.772420
0.387100, 0.250000 , 0.000000, 0.523301, 0.023044, -0.014340, 0.775780, 0.775780
0.387200, 0.250000 , 0.000000, 0.523299, 0.023030, -0.014377, 0.779138, 0.779138
0.387300, 0.250000 , 0.000000, 0.523297, 0.023015, -0.014413, 0.782493, 0.782493
0.387400, 0.250000 , 0.000000, 0.523295, 0.023001, -0.014450, 0.785846, 0.785846
0.387500, 0.250000 , 0.000000, 0.523293, 0.022986, -0.014485, 0.789196, 0.789196
0.387600, 0.250000 , 0.000000, 0.523291, 0.022972, -0.014521, 0.792543, 0.792543
0.387700, 0.250000 , 0.000000, 0.523289, 0.022957, -0.014557, 0.795888, 0.795888
0.387800, 0.250000 , 0.000000, 0.523287, 0.022942, -0.014592, 0.799230, 0.799230
0.387900, 0.250000 , 0.000000, 0.523285, 0.022928, -0.014627, 0.802570, 0.802570
0.388000, 0.250000 , 0.000000, 0.523283, 0.022913, -0.014661, 0.805907, 0.805907
0.388100, 0.250000 , 0.000000, 0.523281, 0.022898, -0.014696, 0.809242, 0.809242
0.388200, 0.250000 , 0.000000, 0.523280, 0.022884, -0.014730, 0.812573, 0.812573
0.388300, 0.250000 , 0.000000, 0.523278, 0.022869, -0.014764, 0.815903, 0.815903
0.388400, 0.250000 , 0.000000, 0.523276, 0.022854, -0.014798, 0.819229, 0.819229
0.388500, 0.250000 , 0.000000, 0.523274, 0.022839, -0.014831, 0.822553, 0.822553
0.388600, 0.250000 , 0.000000, 0.523272, 0.022824, -0.014865, 0.825875, 0.825875
0.388700, 0.250000 , 0.000000, 0.523270, 0.022809, -0.014898, 0.829193, 0.829193
0.388800, 0.250000 , 0.000000, 0.523268, 0.022794, -0.014931, 0.832509, 0.832509
0.388900, 0.250000 , 0.000000, 0.523266, 0.022780, -0.014963, 0.835823, 0.835823
0.389000, 0.250000 , 0.000000, 0.523264, 0.022764, -0.014996, 0.839134, 0.839134
0.389100, 0.250000 , 0.000000, 0.523262, 0.022749, -0.015028, 0.842442, 0.842442
0.389200, 0.250000 , 0.000000, 0.523260, 0.022734, -0.015060, 0.845748, 0.845748
0.389300, 0.250000 , 0.000000, 0.523258, 0.022719, -0.015092, 0.849050, 0.849050
0.389400, 0.250000 , 0.000000, 0.523256, 0.022704, -0.015124, 0.852351, 0.852351
0.389500, 0.250000 , 0.000000, 0.523254, 0.022689, -0.015155, 0.855648, 0.855648
0.389600, 0.250000 , 0.000000, 0.523253, 0.022674, -0.015186, 0.858943, 0.858943
0.389700, 0.250000 , 0.000000, 0.523251, 0.022659, -0.015217, 0.862236, 0.862236
0.389800, 0.250000 , 0.000000, 0.523249, 0.022643, -0.015248, 0.865525, 0.865525
0.389900, 0.250000 , 0.000000, 0.523247, 0.022628, -0.015278, 0.868812, 0.868812
0.390000, 0.250000 , 0.000000, 0.523245, 0.022613, -0.015309, 0.872097, 0.872097
0.390100, 0.250000 , 0.000000, 0.523243, 0.022597, -0.015339, 0.875378, 0.875378
0.390200, 0.250000 , 0.000000, 0.523241, 0.022582, -0.015369, 0.878657, 0.878657
0.390300, 0.250000 , 0.000000, 0.523239, 0.022566, -0.015399, 0.881934, 0.881934
0.390400, 0.250000 , 0.000000, 0.523237, 0.022551, -0.015429, 0.885207, 0.885207
0.390500, 0.250000 , 0.000000, 0.523235, 0.022536, -0.015458, 0.888478, 0.888478
0.390600, 0.250000 , 0.000000, 0.523233, 0.022520, -0.015487, 0.891746, 0.891746
0.390700, 0.250000 , 0.000000, 0.523232, 0.022505, -0.015516, 0.895012, 0.895012
0.390800, 0.250000 , 0.000000, 0.523230, 0.022489, -0.015545, 0.898275, 0.898275
0.390900, 0.250000 , 0.000000, 0.523228, 0.022473, -0.015574, 0.901535, 0.901535
0.391000, 0.250000 , 0.000000, 0.523226, 0.022458, -0.015602, 0.904793, 0.904793
0.391100, 0.250000 , 0.000000, 0.523224, 0.022442, -0.015631, 0.908048, 0.908048
0.391200, 0.250000 , 0.000000, 0.523222, 0.022426, -0.015659, 0.911300, 0.911300
0.391300, 0.250000 , 0.000000, 0.523220, 0.022411, -0.015687, 0.914549, 0.914549
0.391400, 0.250000 , 0.000000, 0.523218, 0.022395, -0.015715, 0.917796, 0.917796
0.391500, 0.250000 , 0.000000, 0.523216, 0.022379, -0.015742, 0.921040, 0.921040
0.391600, 0.250000 , 0.000000, 0.523214, 0.022363, -0.015770, 0.924281, 0.924281
0.391700, 0.250000 , 0.000000, 0.523213, 0.022348, -0.015797, 0.927520, 0.927520
0.391800, 0.250000 , 0.000000, 0.523211, 0.022332, -0.015824, 0.930755, 0.930755
0.391900, 0.250000 , 0.000000, 0.523209, 0.022316, -0.015851, 0.933989, 0.933989
0.392000, 0.250000 , 0.000000, 0.523207, 0.022300, -0.015878, 0.937219, 0.937219
0.392100, 0.250000 , 0.000000, 0.523205, 0.022284, -0.015905, 0.940447, 0.940447
0.392200, 0.250000 , 0.000000, 0.523203, 0.022268, -0.015931, 0.943672, 0.943672
0.392300, 0.250000 , 0.000000, 0.523201, 0.022252, -0.015958, 0.946894, 0.946894
0.392400, 0.250000 , 0.000000, 0.523199, 0.022236, -0.015984, 0.950113, 0.950113
0.392500, 0.250000 , 0.000000, 0.523198, 0.022220, -0.016010, 0.953330, 0.953330
0.392600, 0.250000 , 0.000000, 0.523196, 0.022204, -0.016036, 0.956544, 0.956544
0.392700, 0.250000 , 0.000000, 0.523194, 0.022188, -0.016062, 0.959755, 0.959755
0.392800, 0.250000 , 0.000000, 0.523192, 0.022172, -0.016087, 0.962964, 0.962964
0.392900, 0.250000 , 0.000000, 0.523190, 0.022156, -0.016113, 0.966170, 0.966170
0.393000, 0.250000 , 0.000000, 0.523188, 0.022140, -0.016138, 0.969373, 0.969373
0.393100, 0.250000 , 0.000000, 0.523186, 0.022123, -0.016163, 0.972573, 0.972573
0.393200, 0.250000 , 0.000000, 0.523184, 0.022107, -0.016188, 0.975770, 0.975770
0.393300, 0.250000 , 0.000000, 0.523183, 0.022091, -0.016213, 0.978965, 0.978965
0.393400, 0.250000 , 0.000000, 0.523181, 0.022075, -0.016238, 0.982157, 0.982157
0.393500, 0.250000 , 0.000000, 0.523179, 0.022059, -0.016263, 0.985346, 0.985346
0.393600, 0.250000 , 0.000000, 0.523177, 0.022042, -0.016287, 0.988533, 0.988533
0.393700, 0.250000 , 0.000000, 0.523175, 0.022026, -0.016311, 0.991716, 0.991716
0.393800, 0.250000 , 0.000000, 0.523173, 0.022010, -0.016336, 0.994897, 0.994897
0.393900, 0.250000 , 0.000000, 0.523171, 0.021993, -0.016360, 0.998075, 0.998075
0.394000, 0.250000 , 0.000000, 0.523170, 0.021977, -0.016384, 1.001251, 1.001251
0.394100, 0.250000 , 0.000000, 0.523168, 0.021960, -0.016407, 1.004423, 1.004423
0.394200, 0.250000 , 0.000000, 0.523166, 0.021944, -0.016431, 1.007593, 1.007593
0.394300, 0.250000 , 0.000000, 0.523164, 0.021927, -0.016455, 1.010760, 1.010760
0.394400, 0.250000 , 0.000000, 0.523162, 0.021911, -0.016478, 1.013924, 1.013924
0.394500, 0.250000 , 0.000000, 0.523160, 0.021894, -0.016502, 1.017086, 1.017086
0.394600, 0.250000 , 0.000000, 0.523158, 0.021878, -0.016525, 1.020244, 1.020244
0.394700, 0.250000 , 0.000000, 0.523157, 0.021861, -0.016548, 1.023400, 1.023400
0.394800, 0.250000 , 0.000000, 0.523155, 0.021845, -0.016571, 1.026553, 1.026553
0.394900, 0.250000 , 0.000000, 0.523153, 0.021828, -0.016594, 1.029703, 1.029703
0.395000, 0.250000 , 0.000000, 0.523151, 0.021812, -0.016616, 1.032851, 1.032851
0.395100, 0.250000 , 0.000000, 0.523149, 0.021795, -0.016639, 1.035995, 1.035995
0.395200, 0.250000 , 0.000000, 0.523147, 0.021778, -0.016661, 1.039137, 1.039137
0.395300, 0.250000 , 0.000000, 0.523146, 0.021761, -0.016684, 1.042276, 1.042276
0.395400, 0.250000 , 0.000000, 0.523144, 0.021745, -0.016706, 1.045412, 1.045412
0.395500, 0.250000 , 0.000000, 0.523142, 0.021728, -0.016728, 1.048546, 1.048546
0.395600, 0.250000 , 0.000000, 0.523140, 0.021711, -0.016750, 1.051676, 1.051676
0.395700, 0.250000 , 0.000000, 0.523138, 0.021694, -0.016772, 1.054804, 1.054804
0.395800, 0.250000 , 0.000000, 0.523136, 0.021678, -0.016794, 1.057929, 1.057929
0.395900, 0.250000 , 0.000000, 0.523135, 0.021661, -0.016816, 1.061051, 1.061051
0.396000, 0.250000 , 0.000000, 0.523133, 0.021644, -0.016838, 1.064170, 1.064170
0.396100, 0.250000 , 0.000000, 0.523131, 0.021627, -0.016859, 1.067287, 1.067287
0.396200, 0.250000 , 0.000000, 0.523129, 0.021610, -0.016881, 1.070400, 1.070400
0.396300, 0.250000 , 0.000000, 0.523127, 0.021593, -0.016902, 1.073511, 1.073511
0.396400, 0.250000 , 0.000000, 0.523125, 0.021576, -0.016923, 1.076619, 1.076619
0.396500, 0.250000 , 0.000000, 0.523124, 0.021559, -0.016944, 1.079724, 1.079724
0.396600, 0.250000 , 0.000000, 0.523122, 0.021542, -0.016965, 1.082826, 1.082826
0.396700, 0.250000 , 0.000000, 0.523120, 0.021525, -0.016986, 1.085925, 1.085925
0.396800, 0.250000 , 0.000000, 0.523118, 0.021508, -0.017007, 1.089022, 1.089022
0.396900, 0.250000 , 0.000000, 0.523116, 0.021491, -0.017028, 1.092115, 1.092115
0.397000, 0.250000 , 0.000000, 0.523115, 0.021474, -0.017049, 1.095206, 1.095206
0.397100, 0.250000 , 0.000000, 0.523113, 0.021457, -0.017069, 1.098294, 1.098294
0.397200, 0.250000 , 0.000000, 0.523111, 0.021440, -0.017090, 1.101379, 1.101379
0.397300, 0.250000 , 0.000000, 0.523109, 0.021423, -0.017110, 1.104461, 1.104461
0.397400, 0.250000 , 0.000000, 0.523107, 0.021406, -0.017130, 1.107541, 1.107541
0.397500, 0.250000 , 0.000000, 0.523106, 0.021389, -0.017151, 1.110617, 1.110617
0.397600, 0.250000 , 0.000000, 0.523104, 0.021372, -0.017171, 1.113691, 1.113691
0.397700, 0.250000 , 0.000000, 0.523102, 0.021354, -0.017191, 1.116761, 1.116761
0.397800, 0.250000 , 0.000000, 0.523100, 0.021337, -0.017211, 1.119829, 1.119829
0.397900, 0.250000 , 0.000000, 0.523098, 0.021320, -0.017231, 1.122894, 1.122894
0.398000, 0.250000 , 0.000000, 0.523097, 0.021303, -0.017250, 1.125956, 1.125956
0.398100, 0.250000 , 0.000000, 0.523095, 0.021285, -0.017270, 1.129015, 1.129015
0.398200, 0.250000 , 0.000000, 0.523093, 0.021268, -0.017290, 1.132072, 1.132072
0.398300, 0.250000 , 0.000000, 0.523091, 0.021251, -0.017309, 1.135125, 1.135125
0.398400, 0.250000 , 0.000000, 0.523089, 0.021233, -0.017329, 1.138176, 1.138176
0.398500, 0.250000 , 0.000000, 0.523088, 0.021216, -0.017348, 1.141223, 1.141223
0.398600, 0.250000 , 0.000000, 0.523086, 0.021199, -0.017368, 1.144268, 1.144268
0.398700, 0.250000 , 0.000000, 0.523084, 0.021181, -0.017387, 1.147310, 1.147310
0.398800, 0.250000 , 0.000000, 0.523082, 0.021164, -0.017406, 1.150349, 1.150349
0.398900, 0.250000 , 0.000000, 0.523080, 0.021146, -0.017425, 1.153385, 1.153385
0.399000, 0.250000 , 0.000000, 0.523079, 0.021129, -0.017444, 1.156418, 1.156418
0.399100, 0.250000 , 0.000000, 0.523077, 0.021111, -0.017463, 1.159448, 1.159448
0.399200, 0.250000 , 0.000000, 0.523075, 0.021094, -0.017482, 1.162476, 1.162476
0.399300, 0.250000 , 0.000000, 0.523073, 0.021076, -0.017501, 1.165500, 1.165500
0.399400, 0.250000 , 0.000000, 0.523072, 0.021059, -0.017520, 1.168522, 1.168522
0.399500, 0.250000 , 0.000000, 0.523070, 0.021041, -0.017538, 1.171540, 1.171540
0.399600, 0.250000 , 0.000000, 0.523068, 0.021024, -0.017557, 1.174556, 1.174556
0.399700, 0.250000 , 0.000000, 0.523066, 0.021006, -0.017575, 1.177569, 1.177569
0.399800, 0.250000 , 0.000000, 0.523065, 0.020989, -0.017594, 1.180578, 1.180578
0.399900, 0.250000 , 0.000000, 0.523063, 0.020971, -0.017612, 1.183585, 1.183585
0.400000, 0.250000 , 0.000000, 0.523061, 0.020953, -0.017631, 1.186589, 1.186589
0.400100, 0.250000 , 0.000000, 0.523059, 0.020936, -0.017649, 1.189590, 1.189590
0.400200, 0.250000 , 0.000000, 0.523057, 0.020918, -0.017667, 1.192588, 1.192588
0.400300, 0.250000 , 0.000000, 0.523056, 0.020900, -0.017685, 1.195583, 1.195583
0.400400, 0.250000 , 0.000000, 0.523054, 0.020883, -0.017704, 1.198576, 1.198576
0.400500, 0.250000 , 0.000000, 0.523052, 0.020865, -0.017722, 1.201565, 1.201565
0.400600, 0.250000 , 0.000000, 0.523050, 0.020847, -0.017740, 1.204551, 1.204551
0.400700, 0.250000 , 0.000000, 0.523049, 0.020829, -0.017758, 1.207535, 1.207535
0.400800, 0.250000 , 0.000000, 0.523047, 0.020812, -0.017775, 1.210515, 1.210515
0.400900, 0.250000 , 0.000000, 0.523045, 0.020794, -0.017793, 1.213492, 1.213492
0.401000, 0.250000 , 0.000000, 0.523043, 0.020776, -0.017811, 1.216467, 1.216467
0.401100, 0.250000 , 0.000000, 0.523042, 0.020758, -0.017829, 1.219439, 1.219439
0.401200, 0.250000 , 0.000000, 0.523040, 0.020740, -0.017846, 1.222407, 1.222407
0.401300, 0.250000 , 0.000000, 0.523038, 0.020722, -0.017864, 1.225373, 1.225373
0.401400, 0.250000 , 0.000000, 0.523037, 0.020705, -0.017882, 1.228335, 1.228335
0.401500, 0.250000 , 0.000000, 0.523035, 0.020687, -0.017899, 1.231295, 1.231295
0.401600, 0.250000 , 0.000000, 0.523033, 0.020669, -0.017917, 1.234252, 1.234252
0.401700, 0.250000 , 0.000000, 0.523031, 0.020651, -0.017934, 1.237206, 1.237206
0.401800, 0.250000 , 0.000000, 0.523030, 0.020633, -0.017951, 1.240157, 1.240157
0.401900, 0.250000 , 0.000000, 0.523028, 0.020615, -0.017969, 1.243104, 1.243104
0.402000, 0.250000 , 0.000000, 0.523026, 0.020597, -0.017986, 1.246049, 1.246049
0.402100, 0.250000 , 0.000000, 0.523024, 0.020579, -0.018003, 1.248991, 1.248991
0.402200, 0.250000 , 0.000000, 0.523023, 0.020561, -0.018020, 1.251930, 1.251930
0.402300, 0.250000 , 0.000000, 0.523021, 0.020543, -0.018037, 1.254866, 1.254866
0.402400, 0.250000 , 0.000000, 0.523019, 0.020525, -0.018054, 1.257799, 1.257799
0.402500, 0.250000 , 0.000000, 0.523017, 0.020507, -0.018071, 1.260729, 1.260729
0.402600, 0.250000 , 0.000000, 0.523016, 0.020488, -0.018088, 1.263656, 1.263656
0.402700, 0.250000 , 0.000000, 0.523014, 0.020470, -0.018105, 1.266580, 1.266580
0.402800, 0.250000 , 0.000000, 0.523012, 0.020452, -0.018122, 1.269501, 1.269501
0.402900, 0.250000 , 0.000000, 0.523011, 0.020434, -0.018139, 1.272419, 1.272419
0.403000, 0.250000 , 0.000000, 0.523009, 0.020416, -0.018156, 1.275334, 1.275334
0.403100, 0.250000 , 0.000000, 0.523007, 0.020398, -0.018173, 1.278246, 1.278246
0.403200, 0.250000 , 0.000000, 0.523005, 0.020380, -0.018189, 1.281155, 1.281155
0.403300, 0.250000 , 0.000000, 0.523004, 0.020361, -0.018206, 1.284060, 1.284060
0.403400, 0.250000 , 0.000000, 0.523002, 0.020343, -0.018223, 1.286963, 1.286963
0.403500, 0.250000 , 0.000000, 0.523000, 0.020325, -0.018239, 1.289863, 1.289863
0.403600, 0.250000 , 0.000000, 0.522999, 0.020307, -0.018256, 1.292760, 1.292760
0.403700, 0.250000 , 0.000000, 0.522997, 0.020288, -0.018272, 1.295654, 1.295654
0.403800, 0.250000 , 0.000000, 0.522995, 0.020270, -0.018289, 1.298545, 1.298545
0.403900, 0.250000 , 0.000000, 0.522994, 0.020252, -0.018305, 1.301433, 1.301433
0.404000, 0.250000 , 0.000000, 0.522992, 0.020233, -0.018322, 1.304318, 1.304318
0.404100, 0.250000 , 0.000000, 0.522990, 0.020215, -0.018338, 1.307200, 1.307200
0.404200, 0.250000 , 0.000000, 0.522988, 0.020197, -0.018354, 1.310078, 1.310078
0.404300, 0.250000 , 0.000000, 0.522987, 0.020178, -0.018371, 1.312954, 1.312954
